timestamp,vibration_g,temperature_c,pressure_psi,maintenance_days,track_stress_index,failure_status
2026-01-01 20:00:00,1.390164056081244,28.004223670852777,4690.098307432218,7,2.0845577008346825,0
2026-01-01 20:15:00,1.6785562857558731,32.80965399143292,4290.540097616685,216,6.587527766030226,1
2026-01-01 20:30:00,2.238947022370758,16.449161470931664,5003.60240201177,69,3.1955707006053236,0
2026-01-01 20:45:00,1.2408648908631763,9.630552374902095,3926.5078348044726,69,2.384332637548517,0
2026-01-01 21:00:00,1.0957531985534061,23.595705204067333,4893.350249340788,81,3.2249301550733898,1
2026-01-01 21:15:00,1.2491214782077318,18.23430059268673,4432.704308736568,30,1.909101122330289,0
2026-01-01 21:30:00,1.957701058851037,23.934878418821512,4757.875461703067,73,3.5953358982523027,1
2026-01-01 21:45:00,1.6643755548298422,26.817757449460228,4523.9404452176195,262,7.257900637868206,1
2026-01-01 22:00:00,1.2351198981164806,24.37401272781589,4841.866660807641,89,3.370076337915532,1
2026-01-01 22:15:00,1.756633716556678,39.61974027576596,4383.791410634157,208,6.851782746993423,1
2026-01-01 22:30:00,1.5485387746740202,30.61395811681856,4170.413872446657,213,6.39002137193048,1
2026-01-01 22:45:00,1.9843224952664447,30.40379487688663,4926.151286181319,322,8.729724101936394,1
2026-01-01 23:00:00,1.1489734530613238,32.97765715234721,4465.955806235358,266,7.486098219039027,1
2026-01-01 23:15:00,1.3361689267011159,18.889335057753847,4566.467542087264,293,7.318980371425116,1
2026-01-01 23:30:00,,,4870.425574213438,207,6.446673179133626,1
2026-01-01 23:45:00,0.7682425259339407,27.393885707716322,4190.41342737167,333,8.47323176945328,1
2026-01-02 00:00:00,1.648060138532288,33.3638449379297,4678.647269291777,77,3.693459604783202,0
2026-01-02 00:15:00,1.6305276360899446,19.425142135678755,4323.031573061133,288,7.378329930430487,1
2026-01-02 00:30:00,1.5025567283212304,,4460.349193306689,47,2.412404370987948,0
2026-01-02 00:45:00,1.3827064333124266,34.54311726420023,4521.683689615286,110,4.542931681424229,0
2026-01-02 01:00:00,0.7923146289747929,31.01127620878013,4049.933441565919,200,5.9694945213565855,1
2026-01-02 01:15:00,1.2896773386173206,20.783587565139918,4266.348887153869,210,5.9572075016923245,1
2026-01-02 01:30:00,1.3286427417366153,21.042695349802443,4905.321867723942,154,4.833487038573968,1
2026-01-02 01:45:00,1.0988613653891905,37.00347827531816,4765.857356575439,10,2.3741649885332974,0
2026-01-02 02:00:00,1.4193571441669954,18.484704857061377,4481.208126801829,353,8.390907758909119,1
2026-01-02 02:15:00,1.7020254284072691,41.141383626047705,4572.937037553868,157,5.9105645933351445,1
2026-01-02 02:30:00,2.443092950605265,20.79503412281705,4411.727248309063,261,7.101577118227196,1
2026-01-02 02:45:00,1.5872889064159195,33.107135404867066,4906.975015748395,77,3.6376254007902133,1
2026-01-02 03:00:00,1.6287751953613823,25.371052194008122,4439.8942266617505,257,7.091686973631118,1
2026-01-02 03:15:00,1.4627770421169164,32.825499448658746,4569.552627640454,131,4.903090321828228,1
2026-01-02 03:30:00,0.5406143923504793,23.647087983086458,4843.80904324262,67,2.9097142206494158,0
2026-01-02 03:45:00,1.4867430622753917,26.697656751421647,4266.788554546228,228,6.566423169480283,1
2026-01-02 04:00:00,1.5301151049705133,28.32735340316577,4967.636755349068,163,5.480369720743458,0
2026-01-02 04:15:00,2.731621056242643,19.982500353748218,4040.861577076987,15,2.427328858718066,1
2026-01-02 04:30:00,1.4038195176094388,33.92659476336101,4988.89263933384,232,6.784230521343891,1
2026-01-02 04:45:00,1.6507736711668062,23.89429146822732,4388.197324814408,195,5.83724274749525,1
2026-01-02 05:00:00,1.4826441151473784,26.171200677279852,4427.190375652415,349,9.015048989874927,1
2026-01-02 05:15:00,0.915660981190234,20.0452050031319,3932.9969486451173,30,2.0076330824238457,0
2026-01-02 05:30:00,2.0714114072575103,7.501330729637516,4363.561584786692,359,8.528686145920455,1
2026-01-02 05:45:00,1.8759665163433872,26.47177789919865,4188.058040691934,338,8.82165043019367,1
2026-01-02 06:00:00,1.8955159735215235,47.30092337290333,4317.7060963879585,331,9.797842469765309,1
2026-01-02 06:15:00,1.0453062726026305,34.27683430318419,4458.806710263336,316,8.434531016066074,1
2026-01-02 06:30:00,2.2013971554680496,27.845916962124843,4787.3374843418715,296,8.430759069433172,1
2026-01-02 06:45:00,0.7990744686038596,25.896873366333857,4562.281005420187,330,8.298599524390958,1
2026-01-02 07:00:00,1.7934285469001352,28.179727142496372,4592.302996020334,220,6.414687262799753,1
2026-01-02 07:15:00,2.595227812904989,32.37695292140168,4171.344183346331,147,5.782198518079543,1
2026-01-02 07:30:00,1.0047318374346559,18.55349747752924,4235.773773119181,259,6.436249633014585,1
2026-01-02 07:45:00,1.216851135198614,36.91457355735098,5039.617505505394,292,8.173838727903648,1
2026-01-02 08:00:00,1.5498256825438206,33.72305052352995,4279.439689571026,299,8.332912878776593,1
2026-01-02 08:15:00,1.2482621729419003,33.74548580566348,4996.8624756171885,143,5.1015783569443,1
2026-01-02 08:30:00,0.7246682844669337,31.507805910477817,4427.08164033574,235,6.613629831659504,1
2026-01-02 08:45:00,1.5342814874030137,28.15693326155192,4500.686380843052,115,4.208254707504857,1
2026-01-02 09:00:00,0.9688481431369476,33.38288988773456,4821.109548068979,90,3.9053872151577176,1
2026-01-02 09:15:00,1.7367962153175909,32.734513069931026,4881.567726581597,208,6.601508733337158,1
2026-01-02 09:30:00,1.0402878828830984,25.16767431247181,4466.7562319162735,164,5.061685271776246,1
2026-01-02 09:45:00,2.27496720250877,23.41118581682479,4383.527083943538,84,3.630364912499544,1
2026-01-02 10:00:00,1.1083733538318814,28.814850362095893,4483.223865443336,77,3.358526571489445,1
2026-01-02 10:15:00,,40.3921612119615,4601.3872584696355,161,5.6707435927368515,1
2026-01-02 10:30:00,1.906758608684835,18.087143394768795,4767.391106060926,5,1.801041912412419,1
2026-01-02 10:45:00,0.8845678417830224,16.25979787398048,4501.268957698246,78,2.571652252167477,0
2026-01-02 11:00:00,1.6137299673020646,29.318086729892133,4685.665889406946,91,3.8191220461872857,1
2026-01-02 11:15:00,2.153571377141214,28.407101614848145,4991.507919681282,87,3.9552701326337703,0
2026-01-02 11:30:00,0.6962583827193862,29.386733314963266,4614.392883679436,270,6.968161007612846,1
2026-01-02 11:45:00,1.592316929266152,29.951625583268,4593.495856801434,104,4.2117281404839515,0
2026-01-02 12:00:00,1.6299413971242118,26.21438196292156,4044.3267524729795,339,8.532046133094955,1
2026-01-02 12:15:00,1.8909114358886552,39.91890750881666,3710.780958951281,175,6.300844426750649,1
2026-01-02 12:30:00,0.881524644560959,15.192768172187876,4616.5127187690505,54,2.15254610256689,0
2026-01-02 12:45:00,0.8397716934578618,21.372023801758033,4471.552730615738,211,5.562111546747402,1
2026-01-02 13:00:00,1.7609707828084489,27.17396191880762,4345.565197525578,95,3.9170115469068354,0
2026-01-02 13:15:00,1.6484923366165931,14.854489510766662,4573.0590612559035,223,5.856082800955432,1
2026-01-02 13:30:00,1.6252464251729384,26.59316476454343,4481.8788812409275,9,2.2190434265706585,1
2026-01-02 13:45:00,1.673224104748488,41.29176132582415,4838.33407519017,53,3.9255874355503146,1
2026-01-02 14:00:00,1.1599876392107547,28.167091906367695,4525.833260477693,77,3.513740232524182,1
2026-01-02 14:15:00,1.6161268485805018,29.845607245749466,4275.92301447895,206,6.481899933997336,1
2026-01-02 14:30:00,1.6465362366493406,17.91868187861936,4797.049871687786,316,7.942078309528449,1
2026-01-02 14:45:00,1.142824290986816,23.069108735684182,4434.860677516139,302,7.664616663416329,1
2026-01-02 15:00:00,2.4328872555723784,24.998428957408503,4657.9610051016925,310,8.377373168166214,1
2026-01-02 15:15:00,1.7369164604558938,25.45827922595013,4356.77678814216,330,8.525300649785612,1
2026-01-02 15:30:00,0.9043482513986757,38.25315036003015,4305.051934350769,112,4.5683006212175705,0
2026-01-02 15:45:00,1.8282768043169149,32.461528485801,4525.250469055709,351,9.274442731838997,1
2026-01-02 16:00:00,1.0126591648863392,19.108336344503744,4503.848593063106,165,4.683378097098917,1
2026-01-02 16:15:00,1.893542301871226,29.97203822745604,4643.94811061005,279,7.8341323425409035,1
2026-01-02 16:30:00,2.079297789503702,31.98577398797428,4419.406274007078,27,2.8981981095499663,1
2026-01-02 16:45:00,1.0896588408241448,37.12119230817013,3949.0920648688807,70,3.586804122441546,1
2026-01-02 17:00:00,1.9816880646221608,40.64432549254699,4370.1678349234835,218,7.4373632506493985,1
2026-01-02 17:15:00,1.7063904634682492,19.87924646537705,4738.145540143145,189,5.3168613920343235,1
2026-01-02 17:30:00,1.911030079997245,21.513139910317292,4410.787176227068,333,8.4932931710801,1
2026-01-02 17:45:00,2.4483964913269736,17.93937712868307,4426.084979245636,306,8.118585833780664,1
2026-01-02 18:00:00,,26.127841127144148,4795.912951771781,124,4.390220119649461,0
2026-01-02 18:15:00,1.1231319178212553,31.730866995570675,4286.408031822323,19,2.3684425613114697,1
2026-01-02 18:30:00,1.0552427851872384,35.898676132712815,4037.15903452713,257,7.237816207156001,1
2026-01-02 18:45:00,1.0920948575172809,27.392391810859817,4451.810664142352,296,7.739436177875855,1
2026-01-02 19:00:00,1.461449145292948,25.441219813961247,4354.747814625379,22,2.0326891239017533,0
2026-01-02 19:15:00,1.670575987408322,29.214063937989923,4210.126104074024,40,2.945920297902412,0
2026-01-02 19:30:00,1.6383453996650095,21.318856786959817,4447.386463230393,38,2.484763657903449,1
2026-01-02 19:45:00,1.9135916245180118,44.71630977355819,4647.451694174035,48,4.068264331337774,1
2026-01-02 20:00:00,1.5065009459389536,15.13871178305553,4497.213431529655,183,4.905201993219915,0
2026-01-02 20:15:00,2.226767038578658,29.477924631165795,4592.094321805871,75,3.8322559070051465,0
2026-01-02 20:30:00,1.367671583381022,44.18884975383712,5044.022309554627,209,6.9802012857280165,0
2026-01-02 20:45:00,2.8600845832948094,28.054398756479983,4397.1363415327305,183,6.227310547012279,1
2026-01-02 21:00:00,1.812833673882503,26.479687719988043,4583.504590393401,107,4.054853205861361,1
2026-01-02 21:15:00,1.0714212217918586,25.14043661751658,4347.23599122026,188,5.380840146554185,1
2026-01-02 21:30:00,0.9645537509694438,26.55686654590074,4246.092084033908,264,7.133655983705954,1
2026-01-02 21:45:00,1.7412362076215926,38.98278779741224,4324.527703974669,86,4.39156651144836,1
2026-01-02 22:00:00,1.3882686073370745,10.305104709363945,4356.372428543494,324,7.384151063605304,1
2026-01-02 22:15:00,1.857000247046046,,4607.842739264138,331,9.464496794004683,1
2026-01-02 22:30:00,1.7366188122867725,16.60834278039884,5204.722736010227,137,4.105138191329373,0
2026-01-02 22:45:00,1.4635855436715637,25.86678136612468,4285.186969117248,346,8.768071236013585,1
2026-01-02 23:00:00,1.0766031409657975,24.566044637610705,4375.012408315361,336,8.435271143724503,1
2026-01-02 23:15:00,0.7425763876570677,32.70842615816576,4481.063096066626,95,3.953822450972989,1
2026-01-02 23:30:00,1.2767425239664894,15.21500518493002,4618.739654612924,326,7.557654845067018,1
2026-01-02 23:45:00,1.9281993971617362,31.697381328655542,4579.065243586436,245,7.327307836044541,1
2026-01-03 00:00:00,,44.194476986294816,4885.228738184435,90,4.738715062145828,1
2026-01-03 00:15:00,0.877130610644006,17.094607963257516,3772.0823788394373,59,2.329881095604665,1
2026-01-03 00:30:00,1.586590462925591,29.517649340883164,3783.9210389412983,28,2.6796095611578297,0
2026-01-03 00:45:00,1.6926586898644185,22.704142577627128,4351.236548396955,72,2.9470734320929894,0
2026-01-03 01:00:00,1.0580712818994336,31.407097649544287,4829.190056263113,270,7.1187853637561975,1
2026-01-03 01:15:00,1.576862552972764,28.153182219326016,4030.305590518321,24,2.629257404156232,1
2026-01-03 01:30:00,1.529104359223,22.868104727645523,3597.7102980918726,112,3.94115745717288,0
2026-01-03 01:45:00,0.9285148510846885,31.902978278968593,4671.353821865762,300,7.931933631232091,1
2026-01-03 02:00:00,1.6788936801741416,42.43478487829395,4573.097167110815,56,3.936764356353757,1
2026-01-03 02:15:00,1.7803922631841171,26.47276966618161,4172.937477960171,223,6.45920216750504,1
2026-01-03 02:30:00,2.0415256215876383,33.75806353718546,4204.338119783721,120,4.858644212140634,1
2026-01-03 02:45:00,2.0269010260174514,17.65381633703069,4209.076884109598,179,5.312900133449521,1
2026-01-03 03:00:00,0.8111653160214545,,4533.160595242182,288,6.9523379499134395,1
2026-01-03 03:15:00,1.0310874800424386,31.779250223043018,4312.105417145098,281,7.737389268355186,1
2026-01-03 03:30:00,1.7575176336043299,39.87292822828772,4648.219175692656,189,6.453628462368683,1
2026-01-03 03:45:00,1.7568929754561045,30.84490679028528,3643.6120011286826,66,3.4644366796226187,0
2026-01-03 04:00:00,1.757523843153024,25.495535755814764,4242.944440461661,298,7.823765356599715,1
2026-01-03 04:15:00,3.4263657453273604,27.99433124338683,4162.183811726685,249,7.754528048945819,1
2026-01-03 04:30:00,1.7854452553465836,17.99673812824226,4423.097796488252,76,3.103379237572909,1
2026-01-03 04:45:00,2.0677828200902995,32.836122610842935,4338.5856724529585,137,5.054035251126391,1
2026-01-03 05:00:00,1.9770008817466012,35.05866449858728,4739.35313396873,164,5.763550067090192,1
2026-01-03 05:15:00,1.825695625652899,24.383277337335358,3942.1989685019826,233,6.5285222168396455,1
2026-01-03 05:30:00,1.3423653776798272,24.23966281792399,4513.647442899226,255,6.975114945620218,1
2026-01-03 05:45:00,1.8794846102466338,30.127025837216387,4667.500926963512,294,8.151190377456647,1
2026-01-03 06:00:00,,24.506242111675235,5056.994230968587,170,5.227681005513303,1
2026-01-03 06:15:00,1.3815906966299956,27.47093908299342,4355.470208671957,317,8.195185810364944,1
2026-01-03 06:30:00,1.2573182260854483,44.79777431333213,4597.3375813057555,174,6.193702817226383,1
2026-01-03 06:45:00,1.5409370696931612,26.023794394032027,3958.8411622312906,345,8.856219870102437,1
2026-01-03 07:00:00,2.6573292833367543,25.13327878383022,3782.413138706093,18,2.7400089135836163,1
2026-01-03 07:15:00,0.566367403704126,22.81966555491873,4753.43231273451,70,2.8396293464728832,0
2026-01-03 07:30:00,1.8431300951872567,33.9535357719995,4498.331911905579,338,9.10614787143153,1
2026-01-03 07:45:00,0.6936420644051742,26.550206614255178,4853.553806939527,116,3.8389992427757686,1
2026-01-03 08:00:00,1.2640340671052832,22.805015693428594,4087.979133309075,80,3.210322384364826,0
2026-01-03 08:15:00,2.044475298483683,38.5704322581841,4655.970641858626,15,3.194402418711238,1
2026-01-03 08:30:00,1.5321400095477313,39.356824036109096,5060.645352163156,176,6.000628887281393,1
2026-01-03 08:45:00,0.9611276110353469,23.19661147409036,4625.91168250718,269,6.8715891175029915,1
2026-01-03 09:00:00,1.142348145370016,13.06768038911507,4582.974451677314,119,3.5633090690460785,1
2026-01-03 09:15:00,1.839798874467338,36.06010951869538,4502.566824247305,299,8.586560452196586,1
2026-01-03 09:30:00,1.1348166841414318,22.522961393919967,4028.7355628622263,188,5.395616580134364,0
2026-01-03 09:45:00,1.6082292947909875,34.32500479330215,4906.671880713105,57,3.507626315659433,1
2026-01-03 10:00:00,1.522785919951907,12.239169458305316,4316.74270805848,199,5.094559478741055,1
2026-01-03 10:15:00,1.1741998261970914,35.14077870639447,4651.344976914905,17,2.4976412729083464,0
2026-01-03 10:30:00,2.5719720446626626,18.31062456575375,4031.089708028624,288,7.816969063745647,1
2026-01-03 10:45:00,1.8169595111590056,33.846112952532195,4146.162100647666,55,3.596453185415786,1
2026-01-03 11:00:00,0.4874287066711964,28.114184542691472,4930.526219766671,269,6.847182219025505,1
2026-01-03 11:15:00,1.5932271573847139,20.368484644826843,4395.809313312647,303,7.80266085816571,1
2026-01-03 11:30:00,1.169106767615806,24.743709496585755,4935.9826428127635,87,3.575706025752044,0
2026-01-03 11:45:00,1.926216667398112,33.49054765565361,4476.530802282445,318,8.810397128613292,1
2026-01-03 12:00:00,1.1037396307836498,28.847155624921875,3947.4306681126427,29,2.506481751627515,0
2026-01-03 12:15:00,1.4426317792665504,32.67530384377987,4767.620279919516,22,2.751966422453235,1
2026-01-03 12:30:00,1.7524936394902286,43.81152467612388,4323.032304673317,321,9.242002049986045,1
2026-01-03 12:45:00,1.9328775970850607,15.48606710631159,4709.606644055113,285,7.480414174611752,1
2026-01-03 13:00:00,0.8998517964721119,40.93770059974899,4507.563260262024,48,3.489133546440948,0
2026-01-03 13:15:00,1.3327493820795258,28.834847500185703,4037.064531617139,5,2.127244942561442,0
2026-01-03 13:30:00,1.262527344419522,20.809727613414974,4549.288429611171,250,6.542046534020086,1
2026-01-03 13:45:00,1.1733353837131442,17.35749099408808,5158.86694264584,163,4.646686447651037,1
2026-01-03 14:00:00,2.382727120140548,26.487036873783733,4647.895937554338,202,6.161414441878961,1
2026-01-03 14:15:00,1.7024908554804778,35.37320089539568,4482.744674098361,101,4.677865163752938,0
2026-01-03 14:30:00,0.8695580228324774,26.979607036979726,4822.603020587069,71,3.2296927183262123,1
2026-01-03 14:45:00,1.958930973527388,40.089239441978776,4563.200539560933,163,6.1944357211901195,1
2026-01-03 15:00:00,2.5610780985063166,16.390594479587527,4562.860269078838,173,5.307036679750272,0
2026-01-03 15:15:00,2.0162326302755735,27.903288417231565,4172.5124483522695,141,4.985628553363845,1
2026-01-03 15:30:00,0.7403150170229933,17.980852444695046,4570.15440773688,138,3.8877379087089223,0
2026-01-03 15:45:00,1.2578829635668742,30.909055060999744,4810.633024925083,66,3.4499633993614176,0
2026-01-03 16:00:00,2.1334555745933113,35.0950991207784,4249.181354369993,198,6.516882477910618,1
2026-01-03 16:15:00,1.1461652671906095,24.633905650551576,4927.348746374084,328,8.231425696085353,1
2026-01-03 16:30:00,1.721909714073114,7.166289146982926,4472.488192756462,228,5.661718255645917,1
2026-01-03 16:45:00,1.8873170267146684,29.591585174371957,4233.669146538437,281,7.788573237720831,1
2026-01-03 17:00:00,1.0365347642109586,31.493908413868077,4799.289623076073,172,5.533704002776106,0
2026-01-03 17:15:00,1.4702373219691,31.234358039693582,4413.961729278519,316,8.468038722983334,1
2026-01-03 17:30:00,-0.12063367003453629,37.88625753457723,4727.854466245833,40,2.4952474768854502,0
2026-01-03 17:45:00,0.9878061793328551,19.431570562807607,4412.472410322439,7,1.4397007319966897,1
2026-01-03 18:00:00,1.3737159243034198,33.4417288436036,4482.052156941028,174,5.832391356898574,0
2026-01-03 18:15:00,0.8761084090175753,37.5400600998238,4648.068061300288,151,5.153746117261982,1
2026-01-03 18:30:00,2.3162056519658174,13.771299327947865,4587.269117277002,211,5.924454975907482,1
2026-01-03 18:45:00,0.7849293110196837,30.557214607351817,3901.3404658644786,302,7.893999798444922,1
2026-01-03 19:00:00,1.279977756651508,23.96656135193863,4163.626877971683,86,3.4131491400846232,0
2026-01-03 19:15:00,1.5653702886430456,27.34781861518683,4778.822995437245,253,7.3047984612948875,1
2026-01-03 19:30:00,2.220636644533058,30.78141186830669,4460.359023329535,21,2.7189036269355924,0
2026-01-03 19:45:00,0.7820689244102803,24.10217148709158,4342.880609168574,257,6.5839227836197125,1
2026-01-03 20:00:00,2.08158187607748,22.594335366707107,4092.4277954227578,33,2.6200065118680067,0
2026-01-03 20:15:00,,28.273219339904198,4176.079103617246,260,7.457282518404136,1
2026-01-03 20:30:00,1.0092456744760245,19.302032489097577,3893.460408011416,234,6.046689776566057,0
2026-01-03 20:45:00,1.7310517371316354,19.313398968918516,4469.61578438954,3,1.7455159371541256,0
2026-01-03 21:00:00,1.599529847786735,33.43498626365203,4320.468725825686,347,9.217977702338633,1
2026-01-03 21:15:00,1.1998915614206027,18.80964771873075,4210.023632704406,308,7.61630186836097,1
